,VTTS ($/min),WTP ($),city_ID,city_name,cost_delta ($),cost_uam ($),dist_range,distance,inc_range,income,mode,purpose,trip_cost_m ($),trip_time_m (min),trip_time_saved (min),trip_time_uam (min),uam_pax_trips,uam_pkt,uam_ticket_cost,uam_utilization,uam_vehicle_trips,vertiport_density
304,0.43749999999999994,-194.69481553470501,3.0,Moscow,-285.9865512633889,91.29173572868386,[198. 242.],220.0,[ 78000. 104000.],91000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
305,0.43749999999999994,-171.3481503540299,3.0,Moscow,-279.52488608271375,108.17673572868385,[242. 286.],264.0,[ 78000. 104000.],91000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
306,0.5625,-400.48382641392743,3.0,Moscow,-411.5718121426113,11.08798572868385,[ 0. 22.],11.0,[104000. 130000.],117000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
307,0.5625,-384.0292814533549,3.0,Moscow,-403.55976718203874,19.53048572868385,[22. 44.],33.0,[104000. 130000.],117000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
308,0.5625,-355.98617736856204,3.0,Moscow,-383.9591630972459,27.972985728683852,[44. 66.],55.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
309,0.5625,-342.93139903032176,3.0,Moscow,-379.3468847590056,36.41548572868385,[66. 88.],77.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
310,0.5625,-330.6295508191962,3.0,Moscow,-375.48753654788004,44.85798572868385,[ 88. 110.],99.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
311,0.5625,-313.15631668943263,3.0,Moscow,-370.67805241811647,57.52173572868385,[110. 154.],132.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
312,0.5625,-284.4994071397745,3.0,Moscow,-358.90614286845835,74.40673572868386,[154. 198.],176.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
313,0.5625,-254.48226619319217,3.0,Moscow,-345.77400192187605,91.29173572868386,[198. 242.],220.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
314,0.5625,-224.4651252466099,3.0,Moscow,-332.64186097529375,108.17673572868385,[242. 286.],264.0,[104000. 130000.],117000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
315,0.6874999999999999,-489.644560743689,3.0,Moscow,-500.73254647237286,11.08798572868385,[ 0. 22.],11.0,[130000. 156000.],143000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
316,0.6874999999999999,-469.53345023632255,3.0,Moscow,-489.0639359650064,19.53048572868385,[22. 44.],33.0,[130000. 156000.],143000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
317,0.6874999999999999,-438.33005273268685,3.0,Moscow,-466.3030384613707,27.972985728683852,[44. 66.],55.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
318,0.6874999999999999,-422.3742125415043,3.0,Moscow,-458.7896982701881,36.41548572868385,[66. 88.],77.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
319,0.6874999999999999,-407.338620283462,3.0,Moscow,-452.1966060121458,44.85798572868385,[ 88. 110.],99.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
320,0.6874999999999999,-385.98244523597316,3.0,Moscow,-443.504180964657,57.52173572868385,[110. 154.],132.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
321,0.6874999999999999,-350.9573335641688,3.0,Moscow,-425.3640692928526,74.40673572868386,[154. 198.],176.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
322,0.6874999999999999,-314.2697168516793,3.0,Moscow,-405.56145258036315,91.29173572868386,[198. 242.],220.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
323,0.6874999999999999,-277.58210013918983,3.0,Moscow,-385.7588358678737,108.17673572868385,[242. 286.],264.0,[130000. 156000.],143000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
324,0.8125,-578.8052950734507,3.0,Moscow,-589.8932808021345,11.08798572868385,[ 0. 22.],11.0,[156000. 182000.],169000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
325,0.8125,-555.0376190192903,3.0,Moscow,-574.5681047479742,19.53048572868385,[22. 44.],33.0,[156000. 182000.],169000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
326,0.8125,-520.6739280968119,3.0,Moscow,-548.6469138254957,27.972985728683852,[44. 66.],55.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
327,0.8125,-501.81702605268697,3.0,Moscow,-538.2325117813708,36.41548572868385,[66. 88.],77.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
328,0.8125,-484.0476897477279,3.0,Moscow,-528.9056754764117,44.85798572868385,[ 88. 110.],99.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
329,0.8125,-458.8085737825138,3.0,Moscow,-516.3303095111977,57.52173572868385,[110. 154.],132.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
330,0.8125,-417.41525998856315,3.0,Moscow,-491.821995717247,74.40673572868386,[154. 198.],176.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
331,0.8125,-374.0571675101665,3.0,Moscow,-465.34890323885037,91.29173572868386,[198. 242.],220.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
332,0.8125,-330.69907503176984,3.0,Moscow,-438.8758107604537,108.17673572868385,[242. 286.],264.0,[156000. 182000.],169000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
333,1.125,-801.7071308978549,3.0,Moscow,-812.7951166265387,11.08798572868385,[ 0. 22.],11.0,[182000. 286000.],234000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
334,1.125,-768.7980409767098,3.0,Moscow,-788.3285267053936,19.53048572868385,[22. 44.],33.0,[182000. 286000.],234000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
335,1.125,-726.5336165071241,3.0,Moscow,-754.5066022358079,27.972985728683852,[44. 66.],55.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
336,1.125,-700.4240598306435,3.0,Moscow,-736.8395455593273,36.41548572868385,[66. 88.],77.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
337,1.125,-675.8203634083924,3.0,Moscow,-720.6783491370762,44.85798572868385,[ 88. 110.],99.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
338,1.125,-640.8738951488652,3.0,Moscow,-698.3956308775491,57.52173572868385,[110. 154.],132.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
339,1.125,-583.560076049549,3.0,Moscow,-657.9668117782329,74.40673572868386,[154. 198.],176.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
340,1.125,-523.5257941563843,3.0,Moscow,-614.8175298850682,91.29173572868386,[198. 242.],220.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
341,1.125,-463.49151226321976,3.0,Moscow,-571.6682479919036,108.17673572868385,[242. 286.],264.0,[182000. 286000.],234000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
342,1.625,-1158.3500682169015,3.0,Moscow,-1169.4380539455854,11.08798572868385,[ 0. 22.],11.0,[286000. 390000.],338000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
343,1.625,-1110.8147161085808,3.0,Moscow,-1130.3452018372645,19.53048572868385,[22. 44.],33.0,[286000. 390000.],338000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
344,1.625,-1055.9091179636237,3.0,Moscow,-1083.8821036923075,27.972985728683852,[44. 66.],55.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
345,1.625,-1018.1953138753739,3.0,Moscow,-1054.6107996040578,36.41548572868385,[66. 88.],77.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
346,1.625,-982.6566412654557,3.0,Moscow,-1027.5146269941397,44.85798572868385,[ 88. 110.],99.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
347,1.625,-932.1784093350276,3.0,Moscow,-989.7001450637115,57.52173572868385,[110. 154.],132.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
348,1.625,-849.3917817471263,3.0,Moscow,-923.7985174758102,74.40673572868386,[154. 198.],176.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
349,1.625,-762.675596790333,3.0,Moscow,-853.9673325190168,91.29173572868386,[198. 242.],220.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
350,1.625,-675.9594118335397,3.0,Moscow,-784.1361475622235,108.17673572868385,[242. 286.],264.0,[286000. 390000.],338000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
351,2.125,-1514.9930055359482,3.0,Moscow,-1526.080991264632,11.08798572868385,[ 0. 22.],11.0,[390000. 494000.],442000.0,public_transit,personal,0.73947807,34.58276126609103,-713.2858746380932,747.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
352,2.125,-1452.831391240452,3.0,Moscow,-1472.3618769691357,19.53048572868385,[22. 44.],33.0,[390000. 494000.],442000.0,public_transit,personal,0.73947807,69.3352856404422,-684.033350263742,753.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
353,2.125,-1385.2846194201231,3.0,Moscow,-1413.257605148807,27.972985728683852,[44. 66.],55.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,100.11763299118503,-658.7510029129992,758.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
354,2.125,-1335.9665679201041,3.0,Moscow,-1372.3820536487879,36.41548572868385,[66. 88.],77.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,128.82612781472332,-635.5425080894609,764.3686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
355,2.125,-1289.492919122519,3.0,Moscow,-1334.3509048512028,44.85798572868385,[ 88. 110.],99.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,156.1960801900576,-613.6725557141266,769.8686359041842,0.0,0.0,0.8045,0.0,0.0,120.0
356,2.125,-1223.4829235211898,3.0,Moscow,-1281.0046592498736,57.52173572868385,[110. 154.],132.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,195.50960753185944,-582.6090283723247,778.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
357,2.125,-1115.2234874447036,3.0,Moscow,-1189.6302231733873,74.40673572868386,[154. 198.],176.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,257.45522450902956,-531.6634113951546,789.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
358,2.125,-1001.8253994242816,3.0,Moscow,-1093.1171351529654,91.29173572868386,[198. 242.],220.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,321.819030636287,-478.2996052678972,800.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
359,2.125,-888.4273114038596,3.0,Moscow,-996.6040471325434,108.17673572868385,[242. 286.],264.0,[390000. 494000.],442000.0,public_transit,personal,14.56126177,386.1828367635444,-424.9357991406398,811.1186359041842,0.0,0.0,0.8045,0.0,0.0,120.0
